sequence,frame_id,pred_id,gt_id,confidence,iou,pred_bbox,bbox_center_x,bbox_center_y,bbox_depth_valid,bbox_valid_pixels,bbox_median_depth,mask_depth_valid,mask_pixel_count,mask_valid_pixels,mask_median_depth,visibility_valid,visibility,bbox_proximity_valid,mask_proximity_valid,center_score_valid,center_score,confidence_score_valid,old_candidate,followup_candidate,mask_only_candidate_possible,primary_drop_reason,all_failed_conditions,critical_case
401,1600938537351580,5,4013462,0.82683742,0.9161341986802862,"[494.985,243.69,581.022,344.302]",538,293,True,25,869.0,True,6033,5965,886.0,True,0.696944643341486,True,True,True,0.20445437082713436,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
401,1600938537351580,6,4013449,0.82421279,0.8456534114611697,"[514.836,699.585,607.334,764.094]",561,731,True,25,796.0,True,2657,1817,842.0,True,0.44528585785277974,True,True,True,0.31146354959270434,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
401,1600938537351580,7,4013464,0.79132682,0.9260972738628871,"[468.425,325.934,550.25,410.83]",509,368,True,25,922.0,True,2762,2618,935.0,True,0.39760371353231166,True,True,True,0.24392352509612383,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
401,1600938537351580,8,4013473,0.5030629,0.6925590016309188,"[683.604,107.096,712.576,130.308]",698,118,True,25,872.0,True,406,406,873.0,True,0.6037192101121059,True,True,True,0.13863195514276616,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
401,1600938537418215,0,4013472,0.90626281,0.9694955442793465,"[613.492,272.096,695.429,368.355]",654,320,True,25,829.0,True,6343,6044,828.0,True,0.8042171067782733,True,True,True,0.1870213117134967,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
401,1600938537418215,1,4013468,0.90079468,0.8478031609753894,"[551.746,325.851,627.777,418.269]",589,372,True,25,840.0,True,4710,4654,848.0,True,0.6703068209415352,True,True,True,0.220769059372523,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
401,1600938537418215,2,4013462,0.88094312,0.8551012448955444,"[482.819,244.589,565.145,348.44]",523,296,True,25,866.0,True,5975,5780,882.0,True,0.6988600454365049,True,True,True,0.20806412793648604,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
401,1600938537418215,3,4013460,0.87571681,0.9379124711630683,"[472.777,184.357,536.729,258.173]",504,221,True,25,876.0,True,3617,3465,877.0,True,0.7662030390789183,True,True,True,0.18414543976227501,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
401,1600938537418215,4,4013449,0.84992081,0.8989471724615795,"[499.539,700.895,595.557,761.345]",547,731,True,25,791.0,True,2751,1778,854.0,True,0.47395993317423324,True,True,True,0.32413687182214485,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
401,1600938537418215,5,4013454,0.84052604,0.8949788645686326,"[0.0,352.016,41.492,426.087]",20,389,True,25,816.0,True,2321,2294,819.0,True,0.7552010121039326,True,True,True,0.19157765353674489,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
401,1600938537418215,6,4013464,0.80290031,0.8671291512595415,"[462.387,329.137,538.439,408.436]",500,368,True,25,927.0,True,2758,2630,933.0,True,0.457315489746484,True,True,True,0.24666655559830805,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
401,1600938537418215,7,4013457,0.73041087,0.9130368065667673,"[0.0,299.561,25.896,351.581]",12,325,True,25,826.0,True,928,928,825.0,True,0.6888821663491271,True,True,True,0.1759614832968569,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
401,1600938537418215,8,4013473,0.5893656,0.8758218851814324,"[670.678,107.581,697.421,134.97]",684,121,True,25,880.0,True,419,417,879.0,True,0.5720417447886478,True,True,True,0.14052376549042248,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
401,1600938537484849,0,4013460,0.90235949,0.9331543772154867,"[459.678,184.021,523.351,257.246]",491,220,True,25,877.0,True,3628,3492,884.0,True,0.7781307635772196,True,True,True,0.1853552190920507,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
401,1600938537484849,1,4013472,0.89145905,0.9468221706791969,"[597.871,271.839,681.969,367.974]",639,319,True,25,835.0,True,6234,5606,837.0,True,0.7710802858181621,True,True,True,0.1903951236781443,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
401,1600938537484849,2,4013468,0.89004797,0.8570374707202855,"[536.896,324.466,612.47,418.642]",574,371,True,25,816.0,True,4724,4699,838.0,True,0.6637388510869094,True,True,True,0.22536098992113307,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
401,1600938537484849,3,4013464,0.85270351,0.909317524837834,"[444.95,326.934,524.602,407.48]",484,367,True,25,925.0,True,2732,2463,933.0,True,0.4258337040528505,True,True,True,0.25001555262804614,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
401,1600938537484849,4,4013462,0.83336806,0.9288424468883107,"[468.591,244.288,556.13,342.697]",512,293,True,25,850.0,True,5918,5883,883.0,True,0.686971248333615,True,True,True,0.20897550114661861,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
401,1600938537484849,5,4013449,0.81069595,0.8827888479303012,"[485.105,697.242,582.555,757.488]",533,727,True,25,815.0,True,2817,1880,879.0,True,0.4798182761095104,True,True,True,0.33950149756626763,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
401,1600938537484849,6,4013454,0.77451843,0.8291717935377602,"[0.0,358.334,28.161,417.11]",14,387,True,25,818.0,True,1149,1149,816.0,True,0.6941797317817113,True,True,True,0.18934347077690164,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
401,1600938537484849,8,4013473,0.33968535,0.7257025916429583,"[658.597,105.9,682.651,130.86]",670,118,True,25,872.0,True,430,430,877.0,True,0.7162037125868511,True,True,True,0.14142200686674872,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
401,1600938537484849,9,4013457,0.33805621,0.7503907005591092,"[0.0,322.061,12.746,352.976]",6,337,True,25,829.0,True,317,317,829.0,True,0.8044815663200259,True,True,True,0.1768827575852008,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
401,1600938537551483,0,4013472,0.90539563,0.9451115623015952,"[583.88,272.221,667.484,368.719]",625,320,True,25,825.0,True,6179,5817,827.0,True,0.7659013346202238,True,True,True,0.19396555061696863,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
401,1600938537551483,1,4013460,0.90146697,0.9585389365683256,"[445.682,184.152,508.635,257.934]",477,221,True,25,873.0,True,3616,3586,884.0,True,0.7785052888172314,True,True,True,0.18690541477348027,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
401,1600938537551483,2,4013468,0.90066934,0.8666465429283657,"[522.221,325.048,598.158,418.098]",560,371,True,25,825.0,True,4721,4591,842.0,True,0.6681349454552588,True,True,True,0.22996090657636664,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
401,1600938537551483,3,4013462,0.87212932,0.9568839375038661,"[457.051,245.338,545.405,345.834]",501,295,True,25,857.0,True,5841,5816,883.0,True,0.6578277869390793,True,True,True,0.21175448500314395,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
401,1600938537551483,4,4013464,0.83333915,0.922073948584091,"[431.621,327.24,513.162,409.358]",472,368,True,25,922.0,True,2790,2549,935.0,True,0.41666767236901425,True,True,True,0.2537881750108953,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
401,1600938537551483,5,4013449,0.81578517,0.9083440028383635,"[470.729,700.415,570.05,754.864]",520,727,True,11,777.0,True,2885,2063,850.0,True,0.5334759260303903,True,True,True,0.3536422491291371,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
401,1600938537551483,6,4013473,0.49578086,0.8204258662612578,"[643.912,107.411,669.842,133.118]",656,120,True,25,877.0,True,425,425,880.0,True,0.6375804849725218,True,True,True,0.14315387394883547,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
401,1600938537551483,7,4013470,0.43620101,0.7968611540952805,"[584.73,186.445,631.468,232.293]",608,209,True,25,701.0,True,604,276,713.0,True,0.2818684186104272,True,True,True,0.16750780870218748,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
401,1600938537551483,8,4013454,0.37137684,0.809895090734093,"[0.0,373.2,14.532,409.014]",7,391,True,25,825.0,True,338,338,822.0,True,0.6494391743031871,True,True,True,0.18807429881430834,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
401,1600938537618118,0,4013468,0.89673656,0.8498442886748925,"[509.794,325.739,583.907,418.591]",546,372,True,25,813.0,True,4750,4612,835.0,True,0.6902524448728511,True,True,True,0.23442749697536708,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
401,1600938537618118,1,4013472,0.8925392,0.9325789775051139,"[569.303,272.093,653.342,369.348]",611,320,True,25,828.0,True,6207,5935,829.0,True,0.7594320668956951,True,True,True,0.19750045631996332,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
401,1600938537618118,2,4013460,0.8899141,0.9426831064566908,"[433.18,184.452,497.744,257.437]",465,220,True,25,878.0,True,3617,3609,877.0,True,0.76758144449762,True,True,True,0.18792669696627456,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
401,1600938537618118,3,4013462,0.84882379,0.7533741712516766,"[443.961,245.675,529.877,325.534]",486,285,True,25,859.0,True,5800,5764,886.0,True,0.8453373860758707,True,True,True,0.20989146329828534,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
401,1600938537618118,4,4013449,0.79770517,0.8998717511084593,"[457.818,701.085,557.357,755.807]",507,728,True,19,784.0,True,2981,2308,844.0,True,0.5472764255542163,True,True,True,0.36756550118269843,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
401,1600938537618118,5,4013464,0.7555986,0.9075932678160916,"[422.127,326.985,500.459,407.627]",461,367,True,25,921.0,True,2770,2590,934.0,True,0.43850975966887845,True,True,True,0.25582048829241943,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
401,1600938537618118,6,4013473,0.58038169,0.8820355883892443,"[630.799,107.381,657.165,132.675]",643,120,True,25,880.0,True,441,441,883.0,True,0.6612669655537372,True,True,True,0.14441129987932352,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
401,1600938537618118,7,4013470,0.50893712,0.8339254220171763,"[574.36,185.72,619.786,223.816]",597,204,True,25,701.0,True,620,208,699.5,True,0.35826783134129997,True,True,True,0.1678947496195496,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
401,1600938537684754,0,4013468,0.90858871,0.8830244165537988,"[498.779,324.188,570.763,417.872]",534,371,True,25,831.0,True,4724,4687,842.0,True,0.7005005614491234,True,True,True,0.23766272454293233,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
401,1600938537684754,1,4013472,0.89403206,0.9438706880127714,"[556.757,271.038,640.386,368.408]",598,319,True,25,792.0,True,6194,5853,813.0,True,0.7606574572400381,True,True,True,0.200253663216096,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
401,1600938537684754,2,4013460,0.88095075,0.927682816450277,"[419.647,184.145,484.055,256.311]",451,220,True,25,862.0,True,3630,3489,875.0,True,0.780969687281631,True,True,True,0.18878484124295342,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
401,1600938537684754,3,4013462,0.83735722,0.6341882607986075,"[434.311,244.718,518.026,314.345]",476,279,True,25,858.0,True,5713,5652,887.0,True,0.9801290450802151,True,True,True,0.2088881728591121,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
401,1600938537684754,4,4013449,0.81384659,0.942943290449357,"[445.608,700.207,545.512,752.202]",495,726,True,23,786.0,True,3036,2222,867.0,True,0.5844633831457334,True,True,True,0.38365941915017276,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
401,1600938537684754,5,4013464,0.71664757,0.8343182744444446,"[413.215,326.894,486.663,408.681]",449,367,True,25,923.0,True,2764,2484,929.0,True,0.46012283399223464,True,True,True,0.258607985220627,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
401,1600938537684754,6,4013470,0.71538788,0.5022324142425223,"[558.187,184.051,607.33,248.513]",582,216,True,23,711.0,True,590,215,708.0,True,0.18624583557705096,True,True,True,0.17279967037057228,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
401,1600938537684754,7,4013466,0.66354442,0.9199560850647737,"[464.47,464.469,539.307,553.995]",501,509,False,0,,True,2409,1917,888.0,True,0.35955989893445583,False,True,True,0.34134638231227116,True,False,False,True,INVALID_BBOX_CENTER_DEPTH,INVALID_BBOX_CENTER_DEPTH,A_BBOX_INVALID_MASK_VALID
401,1600938537684754,8,4013473,0.54994631,0.8390636051335738,"[617.998,105.273,644.215,132.293]",631,118,True,25,873.0,True,446,446,877.0,True,0.629602610360656,True,True,True,0.14545280873313368,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
401,1600938537751390,0,4013468,0.91001189,0.8786060934440878,"[482.694,325.76,558.465,419.893]",520,372,True,25,827.0,True,4729,4651,845.0,True,0.6630165897141138,True,True,True,0.2428853142362989,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
401,1600938537751390,1,4013472,0.90134019,0.9574928056985778,"[546.544,271.87,627.708,370.286]",587,321,True,25,819.0,True,6192,5367,833.0,True,0.775178637413185,True,True,True,0.20344547200703123,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
401,1600938537751390,2,4013460,0.88061917,0.9516022066377194,"[406.814,185.384,470.25,258.21]",438,221,True,25,874.0,True,3606,3523,882.0,True,0.7805549373119839,True,True,True,0.19029037265765258,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
401,1600938537751390,3,4013462,0.86695778,0.7136693515395494,"[419.833,245.211,503.771,323.356]",461,284,True,25,853.0,True,5667,5602,885.0,True,0.8639595311659499,True,True,True,0.21276725707178762,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
401,1600938537751390,4,4013449,0.81254822,0.8747412531850288,"[432.86,702.484,531.993,754.069]",482,728,True,14,762.0,True,3127,2308,859.0,True,0.611485547908177,True,True,True,0.39851160422596943,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
401,1600938537751390,6,4013464,0.58849376,0.684113872848812,"[415.053,331.365,477.549,408.33]",446,369,True,25,925.0,True,2762,2626,929.0,True,0.5742198202952257,True,True,True,0.2606866882554894,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
401,1600938537751390,7,4013473,0.56880462,0.8537902734167264,"[605.884,108.636,632.501,134.75]",619,121,True,25,886.0,True,458,458,882.0,True,0.6589204306937586,True,True,True,0.14716653970030577,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
401,1600938537751390,8,4013466,0.35834682,0.806983284827701,"[447.188,461.956,526.602,552.803]",486,507,False,0,,True,2434,1894,883.0,True,0.33737501121103136,False,True,True,0.35267170488974015,True,False,False,True,INVALID_BBOX_CENTER_DEPTH,INVALID_BBOX_CENTER_DEPTH,A_BBOX_INVALID_MASK_VALID
401,1600938537818025,0,4013468,0.89825726,0.9065473662495057,"[469.345,326.797,545.402,420.199]",507,373,True,25,857.0,True,4743,4643,859.0,True,0.6676636891492865,True,True,True,0.24719669891757873,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
401,1600938537818025,1,4013472,0.89823079,0.9549885250017853,"[530.449,271.529,612.584,369.104]",571,320,True,25,838.0,True,6212,5985,833.0,True,0.7751122946588392,True,True,True,0.20690083686079322,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
401,1600938537818025,2,4013460,0.89299423,0.9595996547535364,"[392.99,184.557,456.006,257.577]",424,221,True,25,873.0,True,3595,3514,886.0,True,0.781279148557942,True,True,True,0.19088745032419846,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
401,1600938537818025,3,4013462,0.87182015,0.6849422253551439,"[407.142,245.823,491.82,320.984]",449,283,True,25,848.0,True,5588,5373,876.0,True,0.8779974526252022,True,True,True,0.21383426831216484,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
401,1600938537818025,4,4013449,0.77681243,0.8995302996965402,"[421.224,701.398,519.925,751.938]",470,726,False,0,,True,3121,2392,854.0,True,0.6256579657523296,False,True,True,0.41581387696053435,True,False,False,True,INVALID_BBOX_CENTER_DEPTH,INVALID_BBOX_CENTER_DEPTH,A_BBOX_INVALID_MASK_VALID
401,1600938537818025,5,4013470,0.71043569,0.5525140384918538,"[529.591,185.421,578.79,226.903]",554,206,False,0,,True,799,399,861.0,True,0.39149914379921263,False,True,True,0.1738175001309501,True,False,False,True,INVALID_BBOX_CENTER_DEPTH,INVALID_BBOX_CENTER_DEPTH,A_BBOX_INVALID_MASK_VALID
401,1600938537818025,6,4013473,0.61989516,0.8121847460401915,"[593.528,107.965,618.443,132.605]",605,120,True,25,880.0,True,452,452,881.0,True,0.7362695502370411,True,True,True,0.14815052479404067,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
401,1600938537818025,7,4013466,0.49711612,0.8274636127871926,"[433.234,462.048,512.366,551.762]",472,506,False,0,,True,2619,1712,882.0,True,0.36891230007879017,False,True,True,0.3643448656191474,True,False,False,True,INVALID_BBOX_CENTER_DEPTH,INVALID_BBOX_CENTER_DEPTH,A_BBOX_INVALID_MASK_VALID
401,1600938537818025,8,4013464,0.47877067,0.7356908863478145,"[402.322,322.828,467.241,408.601]",434,365,True,25,931.0,True,2739,2592,937.0,True,0.4918918314949546,True,True,True,0.2602153776807092,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
401,1600938537884660,0,4013472,0.89843965,0.9519256832990004,"[517.143,271.023,599.052,369.281]",558,320,True,25,779.0,True,6217,5960,817.0,True,0.7724694692227293,True,True,True,0.2099847104803556,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
401,1600938537884660,1,4013460,0.89174235,0.913862879299567,"[379.023,184.827,440.765,258.648]",409,221,True,25,873.0,True,3617,3492,883.0,True,0.7935748421120324,True,True,True,0.191854662991542,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
401,1600938537884660,2,4013468,0.88714039,0.9086251864890793,"[456.033,327.262,533.577,420.253]",494,373,True,25,849.0,True,4757,4637,852.0,True,0.6596962777973978,True,True,True,0.25098829141189805,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
401,1600938537884660,3,4013462,0.8620348,0.7004141472527476,"[394.229,244.956,481.319,318.142]",437,281,True,25,868.0,True,5534,5495,886.0,True,0.8682461234073574,True,True,True,0.21422846448863003,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
401,1600938537884660,4,4013449,0.79215968,0.8928715842016983,"[408.453,702.062,507.795,751.452]",458,726,False,0,,True,3135,2458,874.0,True,0.6389481541325888,False,True,True,0.43294266761445593,True,False,False,True,INVALID_BBOX_CENTER_DEPTH,INVALID_BBOX_CENTER_DEPTH,A_BBOX_INVALID_MASK_VALID
401,1600938537884660,5,4013466,0.65831196,0.8086616889387892,"[419.67,462.109,499.786,555.004]",459,508,False,0,,True,2807,2356,890.0,True,0.3771645060515097,False,True,True,0.37736682913465647,True,False,False,True,INVALID_BBOX_CENTER_DEPTH,INVALID_BBOX_CENTER_DEPTH,A_BBOX_INVALID_MASK_VALID
401,1600938537884660,6,4013464,0.61144245,0.6726131987917143,"[392.564,329.415,452.951,406.849]",422,368,True,25,929.0,True,2710,2607,936.0,True,0.5795543129728595,True,True,True,0.26384012511730137,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
401,1600938537884660,7,4013473,0.59456134,0.8925149020617116,"[579.345,108.532,605.015,135.188]",592,121,True,25,862.0,True,466,466,867.0,True,0.6810281572699214,True,True,True,0.1497494271787912,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
401,1600938537884660,8,4013470,0.42615202,0.6194966388719558,"[517.791,186.94,564.838,224.26]",541,205,True,4,706.0,True,917,509,855.0,True,0.522270823974321,True,True,True,0.17521694672803015,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
401,1600938537951295,0,4013460,0.9043836,0.942316842121396,"[367.167,185.219,430.343,257.41]",398,221,True,25,883.0,True,3597,3507,891.0,True,0.7886880399988255,True,True,True,0.19213206741001893,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
401,1600938537951295,1,4013472,0.89358395,0.9871987524532372,"[505.266,270.136,586.157,370.364]",545,320,True,25,811.0,True,6183,6011,819.0,True,0.7626231383702531,True,True,True,0.21287075853796633,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
401,1600938537951295,2,4013468,0.89264297,0.8951075380235836,"[441.449,326.09,518.504,419.765]",479,372,True,25,834.0,True,4732,4538,831.0,True,0.6555717179891035,True,True,True,0.2545932866361914,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
401,1600938537951295,3,4013462,0.8238554,0.7007557485228839,"[380.631,245.163,467.891,318.991]",424,282,True,25,855.0,True,5551,5364,893.0,True,0.8616579813322068,True,True,True,0.21568183217762993,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
401,1600938537951295,4,4013466,0.7980898,0.8663789107137431,"[407.007,466.596,488.051,553.928]",447,510,True,6,862.5,True,2936,2530,889.0,True,0.41482199638870676,True,True,True,0.38985857294890636,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
401,1600938537951295,5,4013449,0.75708073,0.9012158929568319,"[395.108,702.793,496.742,752.904]",445,727,True,12,769.0,True,3138,2535,877.0,True,0.6161420530653604,True,True,True,0.44866398445345107,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
401,1600938537951295,6,4013470,0.74575043,0.6480212091642789,"[502.038,185.916,552.649,229.67]",527,207,True,22,684.0,True,1052,605,803.0,True,0.47506502581241905,True,True,True,0.17747095716048866,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
401,1600938537951295,7,4013473,0.64731216,0.8707030460397794,"[566.204,106.264,593.171,133.35]",579,119,True,25,868.0,True,470,470,872.0,True,0.6434582132116619,True,True,True,0.15044836560240016,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
401,1600938537951295,9,4013464,0.45269585,0.5949494096522367,"[381.876,316.771,442.029,398.103]",411,357,True,25,926.0,True,2715,2605,936.0,True,0.5549464662091942,True,True,True,0.2581982189614142,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
401,1600938538017929,0,4013468,0.90774691,0.9099529992614762,"[428.554,326.765,504.497,420.261]",466,373,True,25,845.0,True,4718,4435,849.0,True,0.6644727210208397,True,True,True,0.25840490866013793,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
401,1600938538017929,1,4013460,0.89431053,0.9385366282460683,"[353.052,185.769,419.127,257.959]",386,221,True,25,862.0,True,3578,3493,876.0,True,0.7501120162735315,True,True,True,0.1926971133278822,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
401,1600938538017929,2,4013472,0.89262539,0.9572440890394055,"[491.811,270.431,571.377,371.042]",531,320,True,25,806.0,True,6092,5611,822.0,True,0.7610039371103321,True,True,True,0.21623721923842693,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
401,1600938538017929,3,4013462,0.84782434,0.6413018471957005,"[369.549,245.775,451.978,317.005]",410,281,True,25,857.0,True,5425,5338,886.0,True,0.9239676522620811,True,True,True,0.21636351867024298,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
401,1600938538017929,4,4013466,0.8086558,0.8037685394902963,"[395.765,466.302,484.454,553.627]",440,509,True,25,864.0,True,2839,2451,883.0,True,0.36657010178521304,True,True,True,0.3956775926436736,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
401,1600938538017929,5,4013449,0.79813731,0.8704781869009178,"[387.635,702.537,482.838,751.863]",435,727,True,25,794.0,True,3154,2421,901.0,True,0.671637840351735,True,True,True,0.4647465337397095,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
401,1600938538017929,6,4013470,0.63661748,0.6783632660008353,"[489.489,186.698,538.713,226.888]",514,206,False,0,,True,1158,779,838.0,True,0.5853473426868403,False,True,True,0.1786354409516473,True,False,False,True,INVALID_BBOX_CENTER_DEPTH,INVALID_BBOX_CENTER_DEPTH,A_BBOX_INVALID_MASK_VALID
401,1600938538017929,7,4013464,0.61561584,0.7457577187500003,"[362.157,329.521,424.23,409.872]",393,369,True,25,926.0,True,2665,2572,938.0,True,0.5343221670580596,True,True,True,0.2685760859428614,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
401,1600938538017929,8,4013473,0.53131837,0.8359066407498528,"[554.027,107.809,579.315,134.093]",566,120,True,25,871.0,True,474,474,873.5,True,0.7131360650131667,True,True,True,0.1518184953010586,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
401,1600938538084562,0,4013468,0.90698016,0.8902999990388483,"[413.157,327.74,489.552,420.57]",451,374,True,21,851.0,True,4759,4504,850.0,True,0.6710616480815795,True,True,True,0.2623958728782894,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
401,1600938538084562,1,4013472,0.90121931,0.8911034887619876,"[481.517,271.503,555.232,371.794]",518,321,True,25,841.0,True,6073,6046,840.0,True,0.8214581628642231,True,True,True,0.21950514379814148,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
401,1600938538084562,2,4013460,0.87651128,0.9607086939192898,"[339.894,185.663,404.167,258.469]",372,222,True,25,872.0,True,3610,3511,882.0,True,0.7714565293184801,True,True,True,0.1930102805361661,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
401,1600938538084562,3,4013462,0.83824319,0.6915868454451908,"[354.932,245.201,440.058,319.297]",397,282,True,25,866.0,True,5362,5066,885.0,True,0.8500996145523416,True,True,True,0.21752819918943292,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
401,1600938538084562,4,4013466,0.81896496,0.913508707709334,"[384.685,467.782,465.301,554.485]",424,511,True,25,876.0,True,2954,2357,883.0,True,0.42262493863626094,True,True,True,0.4092853366300964,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
401,1600938538084562,5,4013449,0.75837433,0.8369915583674647,"[374.355,702.202,469.415,752.611]",421,727,True,22,788.0,True,3176,2365,877.0,True,0.6627879464599398,True,True,True,0.4828668009767069,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
401,1600938538084562,6,4013470,0.71822548,0.8179689143224342,"[479.825,188.415,524.407,229.539]",502,208,True,15,826.0,True,1290,1009,833.0,True,0.70361455107356,True,True,True,0.18055503383942173,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
401,1600938538084562,7,4013473,0.54769939,0.904593522633746,"[540.984,108.847,566.863,134.329]",553,121,True,25,887.0,True,480,480,883.0,True,0.7278807525337087,True,True,True,0.15302322986185163,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
401,1600938538084562,8,4013464,0.54429662,0.6034532213461035,"[354.516,317.248,418.778,401.857]",386,359,True,25,925.0,True,2634,2535,934.0,True,0.48444554974540527,True,True,True,0.2619785766193595,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
401,1600938538151196,0,4013468,0.90075684,0.8852212986373522,"[400.122,326.925,473.165,419.327]",436,373,True,25,842.0,True,4790,4656,842.0,True,0.7097012005248909,True,True,True,0.2647873199993398,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
401,1600938538151196,1,4013460,0.89917117,0.9465116106274851,"[327.142,184.491,390.151,257.142]",358,220,True,25,867.0,True,3648,3559,877.0,True,0.7969125129382859,True,True,True,0.19260931658997646,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
